File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD13A1_006__500m_16_days_EVI_doy2019017_aid0001,_500m_16_days_EVI,aid0001,2019-01-17,3305.0,-0.0433,0.3888,"(-0.0433,0.3888)",0.1451012,0.0438151,0.0019198,0.1698,0.2366,0.1496,0.0591,0.1252
MOD13A1_006__500m_16_days_EVI_doy2019033_aid0001,_500m_16_days_EVI,aid0001,2019-02-02,3340.0,-0.068,0.3614,"(-0.068,0.3614)",0.1498474,0.0457267,0.0020909,0.176225,0.2486,0.1523,0.053,0.1267
MOD13A1_006__500m_16_days_EVI_doy2019049_aid0001,_500m_16_days_EVI,aid0001,2019-02-18,3286.0,-0.0557,0.3982,"(-0.0557,0.3982)",0.1529494,0.0469953,0.0022086,0.183675,0.2638,0.1609,0.0458,0.1284
MOD13A1_006__500m_16_days_EVI_doy2019065_aid0001,_500m_16_days_EVI,aid0001,2019-03-06,3333.0,-0.0555,0.4248,"(-0.0555,0.4248)",0.1665495,0.0577732,0.0033377,0.2072,0.3123,0.1658,0.025,0.1336
MOD13A1_006__500m_16_days_EVI_doy2019081_aid0001,_500m_16_days_EVI,aid0001,2019-03-22,3364.0,-0.065,0.4635,"(-0.065,0.4635)",0.1750078,0.0544618,0.0029661,0.2067,0.2919,0.1843,0.0637,0.1495
MOD13A1_006__500m_16_days_EVI_doy2019097_aid0001,_500m_16_days_EVI,aid0001,2019-04-07,3333.0,-0.0287,0.6159,"(-0.0287,0.6159)",0.2367444,0.0769666,0.0059239,0.2708,0.3849,0.2317,0.0812,0.1946
MOD13A1_006__500m_16_days_EVI_doy2019113_aid0001,_500m_16_days_EVI,aid0001,2019-04-23,3346.0,-0.0571,0.6631,"(-0.0571,0.6631)",0.370265,0.1036624,0.0107459,0.4423,0.6297,0.38355,0.1139,0.31025
MOD13A1_006__500m_16_days_EVI_doy2019129_aid0001,_500m_16_days_EVI,aid0001,2019-05-09,3327.0,-0.0099,0.652,"(-0.0099,0.652)",0.3638148,0.0997091,0.0099419,0.4348,0.6119,0.3732,0.1113,0.3048
MOD13A1_006__500m_16_days_EVI_doy2019145_aid0001,_500m_16_days_EVI,aid0001,2019-05-25,3343.0,-0.0176,0.6287,"(-0.0176,0.6287)",0.3540028,0.0927318,0.0085992,0.41585,0.5801,0.3631,0.141,0.3055
MOD13A1_006__500m_16_days_EVI_doy2019353_aid0001,_500m_16_days_EVI,aid0001,2019-12-19,3349.0,-0.044,0.3995,"(-0.044,0.3995)",0.1625105,0.0476433,0.0022699,0.1923,0.2686,0.1679,0.0615,0.1396
MOD13A1_006__500m_16_days_EVI_doy2020001_aid0001,_500m_16_days_EVI,aid0001,2020-01-01,3363.0,-0.0262,0.3968,"(-0.0262,0.3968)",0.1531405,0.0522665,0.0027318,0.18395,0.2728,0.1579,0.0357,0.1245
MOD13A1_006__500m_16_days_EVI_doy2020017_aid0001,_500m_16_days_EVI,aid0001,2020-01-17,3376.0,-0.0546,0.4234,"(-0.0546,0.4234)",0.1564328,0.0490971,0.0024105,0.186525,0.2667,0.1629,0.0532,0.132875
MOD13A1_006__500m_16_days_EVI_doy2020033_aid0001,_500m_16_days_EVI,aid0001,2020-02-02,3316.0,-0.0409,0.4469,"(-0.0409,0.4469)",0.1556112,0.0496962,0.0024697,0.1836,0.264,0.1584,0.0499,0.129975
MOD13A1_006__500m_16_days_EVI_doy2020049_aid0001,_500m_16_days_EVI,aid0001,2020-02-18,3349.0,-0.0346,0.4432,"(-0.0346,0.4432)",0.1756022,0.0551985,0.0030469,0.2101,0.3084,0.1815,0.0454,0.1439
MOD13A1_006__500m_16_days_EVI_doy2020065_aid0001,_500m_16_days_EVI,aid0001,2020-03-05,3361.0,-0.0196,0.3954,"(-0.0196,0.3954)",0.1748745,0.0504993,0.0025502,0.2096,0.3025,0.1771,0.0578,0.1476
MOD13A1_006__500m_16_days_EVI_doy2020081_aid0001,_500m_16_days_EVI,aid0001,2020-03-21,3345.0,-0.0255,0.4906,"(-0.0255,0.4906)",0.2253048,0.0621716,0.0038653,0.2618,0.3672,0.2268,0.0862,0.1915
MOD13A1_006__500m_16_days_EVI_doy2020097_aid0001,_500m_16_days_EVI,aid0001,2020-04-06,3354.0,-0.0281,0.4778,"(-0.0281,0.4778)",0.2746078,0.064697,0.0041857,0.3139,0.4217,0.2794,0.1347,0.2416
MOD13A1_006__500m_16_days_EVI_doy2020113_aid0001,_500m_16_days_EVI,aid0001,2020-04-22,3360.0,-0.0342,0.5817,"(-0.0342,0.5817)",0.3462148,0.0928868,0.008628,0.4092,0.5817,0.3547,0.1258,0.2938
MOD13A1_006__500m_16_days_EVI_doy2020129_aid0001,_500m_16_days_EVI,aid0001,2020-05-08,3341.0,-0.0608,0.6904,"(-0.0608,0.6904)",0.3760858,0.1097425,0.0120434,0.4509,0.6571,0.3882,0.0982,0.308
MOD13A1_006__500m_16_days_EVI_doy2020145_aid0001,_500m_16_days_EVI,aid0001,2020-05-24,3359.0,-0.0378,0.6421,"(-0.0378,0.6421)",0.3667538,0.1016351,0.0103297,0.4381,0.6421,0.3788,0.105,0.3019
MOD13A1_006__500m_16_days_EVI_doy2020353_aid0001,_500m_16_days_EVI,aid0001,2020-12-18,3356.0,-0.0384,0.4427,"(-0.0384,0.4427)",0.1751744,0.0529014,0.0027986,0.2069,0.2905,0.18145,0.0604,0.1483
MOD13A1_006__500m_16_days_EVI_doy2021001_aid0001,_500m_16_days_EVI,aid0001,2021-01-01,3341.0,-0.0386,0.4474,"(-0.0386,0.4474)",0.1672209,0.0498641,0.0024864,0.1945,0.2737,0.1711,0.0653,0.1416
MOD13A1_006__500m_16_days_EVI_doy2021017_aid0001,_500m_16_days_EVI,aid0001,2021-01-17,3353.0,0.0008,0.4512,"(0.0008,0.4512)",0.1731782,0.0491562,0.0024163,0.2048,0.2903,0.1784,0.0597,0.1465
MOD13A1_006__500m_16_days_EVI_doy2021033_aid0001,_500m_16_days_EVI,aid0001,2021-02-02,3337.0,-0.0137,0.3788,"(-0.0137,0.3788)",0.1587416,0.0455406,0.0020739,0.1834,0.2561,0.1601,0.0635,0.1348
MOD13A1_006__500m_16_days_EVI_doy2021049_aid0001,_500m_16_days_EVI,aid0001,2021-02-18,3358.0,-0.0483,0.3936,"(-0.0483,0.3936)",0.1611603,0.0533574,0.002847,0.196075,0.2901,0.16905,0.0383,0.132425
MOD13A1_006__500m_16_days_EVI_doy2021065_aid0001,_500m_16_days_EVI,aid0001,2021-03-06,3352.0,-0.0121,0.4656,"(-0.0121,0.4656)",0.1785636,0.0530222,0.0028114,0.216,0.3167,0.18035,0.043,0.146275
MOD13A1_006__500m_16_days_EVI_doy2021081_aid0001,_500m_16_days_EVI,aid0001,2021-03-22,3337.0,-0.032,0.4975,"(-0.032,0.4975)",0.2239862,0.0602793,0.0036336,0.2598,0.3582,0.2298,0.0917,0.1925
MOD13A1_006__500m_16_days_EVI_doy2021097_aid0001,_500m_16_days_EVI,aid0001,2021-04-07,3378.0,-0.0278,0.4866,"(-0.0278,0.4866)",0.2703714,0.0649397,0.0042172,0.3117,0.4172,0.2772,0.1285,0.238
MOD13A1_006__500m_16_days_EVI_doy2021113_aid0001,_500m_16_days_EVI,aid0001,2021-04-23,3338.0,-0.0128,0.6165,"(-0.0128,0.6165)",0.3381502,0.0875198,0.0076597,0.3939,0.5413,0.34985,0.1412,0.29275
MOD13A1_006__500m_16_days_EVI_doy2021129_aid0001,_500m_16_days_EVI,aid0001,2021-05-09,3363.0,-0.0173,0.6861,"(-0.0173,0.6861)",0.3828159,0.1030256,0.0106143,0.45435,0.6522,0.3928,0.1118,0.3172
MOD13A1_006__500m_16_days_EVI_doy2021145_aid0001,_500m_16_days_EVI,aid0001,2021-05-25,3371.0,-0.0038,0.7096,"(-0.0038,0.7096)",0.3940412,0.1108488,0.0122875,0.47065,0.6729,0.4031,0.1196,0.3294
MOD13A1_006__500m_16_days_EVI_doy2021353_aid0001,_500m_16_days_EVI,aid0001,2021-12-19,3357.0,-0.0219,0.4432,"(-0.0219,0.4432)",0.1688817,0.0518568,0.0026891,0.1988,0.2795,0.175,0.0641,0.1448
MOD13A1_006__500m_16_days_EVI_doy2022001_aid0001,_500m_16_days_EVI,aid0001,2022-01-01,3326.0,-0.0613,0.3805,"(-0.0613,0.3805)",0.0972697,0.0743074,0.0055216,0.16875,0.3294,0.0662,-0.0613,0.031
MOD13A1_006__500m_16_days_EVI_doy2022017_aid0001,_500m_16_days_EVI,aid0001,2022-01-17,3365.0,-0.0235,0.3905,"(-0.0235,0.3905)",0.1636745,0.0474031,0.0022471,0.1938,0.2692,0.1645,0.0508,0.1356
MOD13A1_006__500m_16_days_NDVI_doy2000049_aid0001,_500m_16_days_NDVI,aid0001,2000-02-18,3344.0,-0.1756,0.6583,"(-0.1756,0.6583)",0.3419871,0.1029917,0.0106073,0.4099,0.5858,0.3569,0.1136,0.2911
MOD13A1_006__500m_16_days_NDVI_doy2000065_aid0001,_500m_16_days_NDVI,aid0001,2000-03-05,3341.0,-0.1527,0.6668,"(-0.1527,0.6668)",0.3495095,0.0935276,0.0087474,0.4092,0.5601,0.3644,0.1472,0.3043
MOD13A1_006__500m_16_days_NDVI_doy2000081_aid0001,_500m_16_days_NDVI,aid0001,2000-03-21,3344.0,-0.1736,0.735,"(-0.1736,0.735)",0.4095098,0.1096311,0.012019,0.4827,0.6688,0.4283,0.1664,0.356
MOD13A1_006__500m_16_days_NDVI_doy2000097_aid0001,_500m_16_days_NDVI,aid0001,2000-04-06,3346.0,-0.1234,0.7666,"(-0.1234,0.7666)",0.4652044,0.1162594,0.0135163,0.546,0.7498,0.4831,0.1918,0.4033
MOD13A1_006__500m_16_days_NDVI_doy2000113_aid0001,_500m_16_days_NDVI,aid0001,2000-04-22,3320.0,-0.0506,0.7987,"(-0.0506,0.7987)",0.5325672,0.1270905,0.016152,0.623375,0.7987,0.5552,0.2186,0.4613
MOD13A1_006__500m_16_days_NDVI_doy2000129_aid0001,_500m_16_days_NDVI,aid0001,2000-05-08,3331.0,-0.02,0.8552,"(-0.02,0.8552)",0.5661839,0.1367239,0.0186934,0.66935,0.8552,0.5843,0.209,0.483
MOD13A1_006__500m_16_days_NDVI_doy2000145_aid0001,_500m_16_days_NDVI,aid0001,2000-05-24,3337.0,0.0861,0.9007,"(0.0861,0.9007)",0.6054076,0.1291337,0.0166755,0.6975,0.9007,0.6229,0.2822,0.5307
MOD13A1_006__500m_16_days_NDVI_doy2000353_aid0001,_500m_16_days_NDVI,aid0001,2000-12-18,3375.0,-0.1932,0.5625,"(-0.1932,0.5625)",0.3011272,0.0926348,0.0085812,0.35745,0.5055,0.3108,0.1041,0.2547
MOD13A1_006__500m_16_days_NDVI_doy2001001_aid0001,_500m_16_days_NDVI,aid0001,2001-01-01,3349.0,-0.1932,0.512,"(-0.1932,0.512)",0.2879539,0.0825579,0.0068158,0.3448,0.493,0.2972,0.0911,0.2429
MOD13A1_006__500m_16_days_NDVI_doy2001017_aid0001,_500m_16_days_NDVI,aid0001,2001-01-17,3372.0,-0.1859,0.5159,"(-0.1859,0.5159)",0.2745797,0.0841061,0.0070738,0.3301,0.4698,0.28155,0.0852,0.232
MOD13A1_006__500m_16_days_NDVI_doy2001033_aid0001,_500m_16_days_NDVI,aid0001,2001-02-02,3346.0,-0.1955,0.5468,"(-0.1955,0.5468)",0.2729743,0.0903745,0.0081676,0.3305,0.4809,0.2849,0.0757,0.227875
MOD13A1_006__500m_16_days_NDVI_doy2001049_aid0001,_500m_16_days_NDVI,aid0001,2001-02-18,3354.0,-0.1686,0.5816,"(-0.1686,0.5816)",0.2810356,0.0942452,0.0088822,0.3404,0.4911,0.2913,0.0837,0.236625
MOD13A1_006__500m_16_days_NDVI_doy2001065_aid0001,_500m_16_days_NDVI,aid0001,2001-03-06,3349.0,-0.1846,0.6475,"(-0.1846,0.6475)",0.319747,0.0955053,0.0091213,0.3837,0.5533,0.3297,0.0989,0.2684
MOD13A1_006__500m_16_days_NDVI_doy2001081_aid0001,_500m_16_days_NDVI,aid0001,2001-03-22,3363.0,-0.1882,0.7006,"(-0.1882,0.7006)",0.3335931,0.1031267,0.0106351,0.4015,0.573,0.3508,0.1092,0.2842
MOD13A1_006__500m_16_days_NDVI_doy2001097_aid0001,_500m_16_days_NDVI,aid0001,2001-04-07,3358.0,-0.0971,0.6778,"(-0.0971,0.6778)",0.4074667,0.1028336,0.0105747,0.481475,0.6657,0.42655,0.1622,0.3536
MOD13A1_006__500m_16_days_NDVI_doy2001113_aid0001,_500m_16_days_NDVI,aid0001,2001-04-23,3355.0,-0.1263,0.789,"(-0.1263,0.789)",0.5243186,0.1256897,0.0157979,0.6135,0.789,0.5447,0.204,0.44905
MOD13A1_006__500m_16_days_NDVI_doy2001129_aid0001,_500m_16_days_NDVI,aid0001,2001-05-09,3354.0,-0.1005,0.8757,"(-0.1005,0.8757)",0.5732366,0.1431059,0.0204793,0.676,0.8757,0.58995,0.2219,0.48805
MOD13A1_006__500m_16_days_NDVI_doy2001145_aid0001,_500m_16_days_NDVI,aid0001,2001-05-25,3346.0,-0.1481,0.9128,"(-0.1481,0.9128)",0.601026,0.1414802,0.0200167,0.69885,0.9128,0.62175,0.2612,0.5232
MOD13A1_006__500m_16_days_NDVI_doy2001353_aid0001,_500m_16_days_NDVI,aid0001,2001-12-19,3373.0,-0.0712,0.7422,"(-0.0712,0.7422)",0.376729,0.1070036,0.0114498,0.4467,0.6369,0.3884,0.1246,0.3175
MOD13A1_006__500m_16_days_NDVI_doy2002001_aid0001,_500m_16_days_NDVI,aid0001,2002-01-01,3358.0,-0.1518,0.6321,"(-0.1518,0.6321)",0.3262328,0.092088,0.0084802,0.3847,0.5412,0.3321,0.1146,0.2765
MOD13A1_006__500m_16_days_NDVI_doy2002017_aid0001,_500m_16_days_NDVI,aid0001,2002-01-17,3351.0,-0.1078,0.6598,"(-0.1078,0.6598)",0.3336809,0.1003846,0.0100771,0.4,0.5796,0.3415,0.1012,0.2798
MOD13A1_006__500m_16_days_NDVI_doy2002033_aid0001,_500m_16_days_NDVI,aid0001,2002-02-02,3380.0,-0.1766,0.6787,"(-0.1766,0.6787)",0.3251391,0.1013334,0.0102685,0.3921,0.5742,0.3369,0.0803,0.2663
MOD13A1_006__500m_16_days_NDVI_doy2002049_aid0001,_500m_16_days_NDVI,aid0001,2002-02-18,3338.0,-0.1549,0.6152,"(-0.1549,0.6152)",0.3163184,0.0961324,0.0092414,0.3785,0.552,0.32515,0.0986,0.26275
MOD13A1_006__500m_16_days_NDVI_doy2002065_aid0001,_500m_16_days_NDVI,aid0001,2002-03-06,3329.0,-0.1563,0.6912,"(-0.1563,0.6912)",0.3395106,0.0996115,0.0099225,0.4067,0.5802,0.3491,0.1035,0.2854
MOD13A1_006__500m_16_days_NDVI_doy2002081_aid0001,_500m_16_days_NDVI,aid0001,2002-03-22,3371.0,-0.053,0.6713,"(-0.053,0.6713)",0.3857476,0.1000438,0.0100088,0.451,0.6155,0.4018,0.1667,0.3368
MOD13A1_006__500m_16_days_NDVI_doy2002097_aid0001,_500m_16_days_NDVI,aid0001,2002-04-07,3342.0,-0.1642,0.7039,"(-0.1642,0.7039)",0.3874929,0.0949248,0.0090107,0.45,0.6119,0.4001,0.1615,0.33325
MOD13A1_006__500m_16_days_NDVI_doy2002113_aid0001,_500m_16_days_NDVI,aid0001,2002-04-23,3345.0,-0.1988,0.8287,"(-0.1988,0.8287)",0.5509963,0.1360099,0.0184987,0.6506,0.8287,0.5683,0.2125,0.4753
MOD13A1_006__500m_16_days_NDVI_doy2002129_aid0001,_500m_16_days_NDVI,aid0001,2002-05-09,3341.0,-0.1946,0.8916,"(-0.1946,0.8916)",0.5831922,0.1488041,0.0221427,0.6919,0.8916,0.605,0.2126,0.4991
MOD13A1_006__500m_16_days_NDVI_doy2002145_aid0001,_500m_16_days_NDVI,aid0001,2002-05-25,3357.0,-0.085,0.9039,"(-0.085,0.9039)",0.5835084,0.140178,0.0196499,0.6893,0.9039,0.5993,0.2243,0.5007
MOD13A1_006__500m_16_days_NDVI_doy2002353_aid0001,_500m_16_days_NDVI,aid0001,2002-12-19,3384.0,-0.1955,0.6454,"(-0.1955,0.6454)",0.3469797,0.1010794,0.010217,0.4165,0.5744,0.36205,0.1245,0.2974
MOD13A1_006__500m_16_days_NDVI_doy2003001_aid0001,_500m_16_days_NDVI,aid0001,2003-01-01,3352.0,-0.1757,0.6306,"(-0.1757,0.6306)",0.3362934,0.1023443,0.0104744,0.408575,0.5889,0.3533,0.1027,0.2859
MOD13A1_006__500m_16_days_NDVI_doy2003017_aid0001,_500m_16_days_NDVI,aid0001,2003-01-17,3353.0,-0.1912,0.5165,"(-0.1912,0.5165)",0.2968346,0.08908,0.0079352,0.3584,0.5165,0.3094,0.0881,0.2478
MOD13A1_006__500m_16_days_NDVI_doy2003033_aid0001,_500m_16_days_NDVI,aid0001,2003-02-02,3336.0,-0.1926,0.4578,"(-0.1926,0.4578)",0.1723138,0.1443242,0.0208295,0.3189,0.4578,0.1182,-0.1926,0.0362
MOD13A1_006__500m_16_days_NDVI_doy2003049_aid0001,_500m_16_days_NDVI,aid0001,2003-02-18,3323.0,-0.1966,0.2366,"(-0.1966,0.2366)",-0.0095289,0.0501032,0.0025103,0.0162,0.1032,-0.0152,-0.1291,-0.0422
MOD13A1_006__500m_16_days_NDVI_doy2003065_aid0001,_500m_16_days_NDVI,aid0001,2003-03-06,3346.0,-0.1974,0.5625,"(-0.1974,0.5625)",0.2794552,0.0866547,0.007509,0.336075,0.4837,0.2915,0.0868,0.23625
MOD13A1_006__500m_16_days_NDVI_doy2003081_aid0001,_500m_16_days_NDVI,aid0001,2003-03-22,3361.0,-0.176,0.7299,"(-0.176,0.7299)",0.3615865,0.105003,0.0110256,0.4285,0.5921,0.3789,0.1554,0.3192
MOD13A1_006__500m_16_days_NDVI_doy2003097_aid0001,_500m_16_days_NDVI,aid0001,2003-04-07,3342.0,-0.1916,0.6651,"(-0.1916,0.6651)",0.4108087,0.1100252,0.0121055,0.483575,0.6651,0.42975,0.181,0.3625
MOD13A1_006__500m_16_days_NDVI_doy2003113_aid0001,_500m_16_days_NDVI,aid0001,2003-04-23,3343.0,-0.1258,0.7689,"(-0.1258,0.7689)",0.5052489,0.1189414,0.0141471,0.59045,0.7689,0.5268,0.2177,0.4408
MOD13A1_006__500m_16_days_NDVI_doy2003129_aid0001,_500m_16_days_NDVI,aid0001,2003-05-09,3368.0,-0.0789,0.8501,"(-0.0789,0.8501)",0.5602012,0.1474104,0.0217298,0.66445,0.8501,0.5854,0.2109,0.4801
MOD13A1_006__500m_16_days_NDVI_doy2003145_aid0001,_500m_16_days_NDVI,aid0001,2003-05-25,3338.0,0.0919,0.8728,"(0.0919,0.8728)",0.6154165,0.1182934,0.0139933,0.693175,0.8728,0.6306,0.3624,0.560175
MOD13A1_006__500m_16_days_NDVI_doy2003353_aid0001,_500m_16_days_NDVI,aid0001,2003-12-19,3328.0,-0.1862,0.719,"(-0.1862,0.719)",0.379842,0.1107071,0.0122561,0.4554,0.622,0.3992,0.148,0.332025
MOD13A1_006__500m_16_days_NDVI_doy2004001_aid0001,_500m_16_days_NDVI,aid0001,2004-01-01,3330.0,-0.1697,0.6606,"(-0.1697,0.6606)",0.3492902,0.1010543,0.010212,0.418,0.5957,0.36195,0.1187,0.29625
MOD13A1_006__500m_16_days_NDVI_doy2004017_aid0001,_500m_16_days_NDVI,aid0001,2004-01-17,3341.0,-0.1311,0.5716,"(-0.1311,0.5716)",0.2776062,0.1512562,0.0228784,0.3843,0.5716,0.3227,-0.0472,0.2117
MOD13A1_006__500m_16_days_NDVI_doy2004033_aid0001,_500m_16_days_NDVI,aid0001,2004-02-02,3357.0,-0.1963,0.5464,"(-0.1963,0.5464)",0.2942018,0.1089895,0.0118787,0.3693,0.5464,0.3145,0.062,0.2455
MOD13A1_006__500m_16_days_NDVI_doy2004049_aid0001,_500m_16_days_NDVI,aid0001,2004-02-18,3333.0,-0.1906,0.5581,"(-0.1906,0.5581)",0.2958245,0.0917492,0.0084179,0.3581,0.5179,0.3099,0.0918,0.2514
MOD13A1_006__500m_16_days_NDVI_doy2004065_aid0001,_500m_16_days_NDVI,aid0001,2004-03-05,3358.0,-0.192,0.6099,"(-0.192,0.6099)",0.3291073,0.0997189,0.0099439,0.396,0.5671,0.34665,0.1099,0.281075
MOD13A1_006__500m_16_days_NDVI_doy2004081_aid0001,_500m_16_days_NDVI,aid0001,2004-03-21,3358.0,-0.147,0.5968,"(-0.147,0.5968)",0.3493006,0.0913758,0.0083495,0.411,0.567,0.362,0.1488,0.30485
MOD13A1_006__500m_16_days_NDVI_doy2004097_aid0001,_500m_16_days_NDVI,aid0001,2004-04-06,3347.0,-0.1711,0.662,"(-0.1711,0.662)",0.3827793,0.1004569,0.0100916,0.4468,0.61,0.4024,0.1724,0.3366
MOD13A1_006__500m_16_days_NDVI_doy2004113_aid0001,_500m_16_days_NDVI,aid0001,2004-04-22,3347.0,-0.1993,0.8685,"(-0.1993,0.8685)",0.5765683,0.1425021,0.0203068,0.68345,0.8685,0.602,0.2072,0.49295
MOD13A1_006__500m_16_days_NDVI_doy2004129_aid0001,_500m_16_days_NDVI,aid0001,2004-05-08,3345.0,0.0038,0.8935,"(0.0038,0.8935)",0.5993618,0.1421593,0.0202093,0.7037,0.8935,0.6213,0.2369,0.5162
MOD13A1_006__500m_16_days_NDVI_doy2004145_aid0001,_500m_16_days_NDVI,aid0001,2004-05-24,3345.0,-0.1493,0.8785,"(-0.1493,0.8785)",0.5876511,0.1497973,0.0224392,0.6937,0.8785,0.6123,0.2468,0.5134
MOD13A1_006__500m_16_days_NDVI_doy2004353_aid0001,_500m_16_days_NDVI,aid0001,2004-12-18,3371.0,-0.1649,0.7111,"(-0.1649,0.7111)",0.3733984,0.1101924,0.0121424,0.44745,0.6334,0.3947,0.1365,0.3227
MOD13A1_006__500m_16_days_NDVI_doy2005001_aid0001,_500m_16_days_NDVI,aid0001,2005-01-01,3356.0,-0.1828,0.6469,"(-0.1828,0.6469)",0.3423212,0.1020261,0.0104093,0.4121,0.5933,0.35665,0.1079,0.289875
MOD13A1_006__500m_16_days_NDVI_doy2005017_aid0001,_500m_16_days_NDVI,aid0001,2005-01-17,3359.0,-0.1074,0.6091,"(-0.1074,0.6091)",0.3329332,0.1061901,0.0112763,0.401,0.5643,0.3516,0.1164,0.28635
MOD13A1_006__500m_16_days_NDVI_doy2005033_aid0001,_500m_16_days_NDVI,aid0001,2005-02-02,3325.0,-0.1982,0.6247,"(-0.1982,0.6247)",0.3145077,0.0860625,0.0074067,0.3726,0.523,0.322,0.1219,0.2721
MOD13A1_006__500m_16_days_NDVI_doy2005049_aid0001,_500m_16_days_NDVI,aid0001,2005-02-18,3361.0,-0.1875,0.5881,"(-0.1875,0.5881)",0.3101988,0.092144,0.0084905,0.3685,0.5164,0.318,0.1172,0.266
MOD13A1_006__500m_16_days_NDVI_doy2005065_aid0001,_500m_16_days_NDVI,aid0001,2005-03-06,3341.0,-0.1874,0.5691,"(-0.1874,0.5691)",0.3131738,0.0956069,0.0091407,0.3787,0.5478,0.3281,0.0923,0.2638
MOD13A1_006__500m_16_days_NDVI_doy2005081_aid0001,_500m_16_days_NDVI,aid0001,2005-03-22,3363.0,-0.1907,0.6876,"(-0.1907,0.6876)",0.3364609,0.0962041,0.0092552,0.39985,0.5651,0.3527,0.1209,0.288
MOD13A1_006__500m_16_days_NDVI_doy2005097_aid0001,_500m_16_days_NDVI,aid0001,2005-04-07,3354.0,-0.1968,0.7583,"(-0.1968,0.7583)",0.4120519,0.1149309,0.0132091,0.4906,0.6886,0.4343,0.1574,0.3569
MOD13A1_006__500m_16_days_NDVI_doy2005113_aid0001,_500m_16_days_NDVI,aid0001,2005-04-23,3335.0,-0.1347,0.841,"(-0.1347,0.841)",0.5490963,0.1310189,0.017166,0.6424,0.841,0.5674,0.2066,0.4676
MOD13A1_006__500m_16_days_NDVI_doy2005129_aid0001,_500m_16_days_NDVI,aid0001,2005-05-09,3361.0,-0.0241,0.8536,"(-0.0241,0.8536)",0.5668739,0.1363675,0.0185961,0.6658,0.8536,0.589,0.2214,0.4874
MOD13A1_006__500m_16_days_NDVI_doy2005145_aid0001,_500m_16_days_NDVI,aid0001,2005-05-25,3329.0,-0.1156,0.9004,"(-0.1156,0.9004)",0.5984461,0.1411673,0.0199282,0.7004,0.9004,0.618,0.2543,0.5219
MOD13A1_006__500m_16_days_NDVI_doy2005353_aid0001,_500m_16_days_NDVI,aid0001,2005-12-19,3346.0,-0.1948,0.5619,"(-0.1948,0.5619)",0.343175,0.0975832,0.0095225,0.41125,0.5619,0.3601,0.1238,0.296125
MOD13A1_006__500m_16_days_NDVI_doy2006001_aid0001,_500m_16_days_NDVI,aid0001,2006-01-01,3324.0,-0.1772,0.6052,"(-0.1772,0.6052)",0.3341492,0.0978618,0.0095769,0.40025,0.5743,0.34785,0.1072,0.281
MOD13A1_006__500m_16_days_NDVI_doy2006017_aid0001,_500m_16_days_NDVI,aid0001,2006-01-17,3350.0,-0.194,0.6398,"(-0.194,0.6398)",0.3306448,0.1046505,0.0109517,0.4047,0.5862,0.348,0.088,0.2778
MOD13A1_006__500m_16_days_NDVI_doy2006033_aid0001,_500m_16_days_NDVI,aid0001,2006-02-02,3319.0,-0.1975,0.6242,"(-0.1975,0.6242)",0.3405101,0.0967824,0.0093668,0.4064,0.5786,0.3563,0.1178,0.2898
MOD13A1_006__500m_16_days_NDVI_doy2006049_aid0001,_500m_16_days_NDVI,aid0001,2006-02-18,3341.0,-0.1578,0.6283,"(-0.1578,0.6283)",0.3314743,0.097431,0.0094928,0.3977,0.5588,0.3489,0.1131,0.2837
MOD13A1_006__500m_16_days_NDVI_doy2006065_aid0001,_500m_16_days_NDVI,aid0001,2006-03-06,3345.0,-0.1869,0.6647,"(-0.1869,0.6647)",0.338376,0.0939429,0.0088253,0.4042,0.5694,0.3542,0.1164,0.2887
MOD13A1_006__500m_16_days_NDVI_doy2006081_aid0001,_500m_16_days_NDVI,aid0001,2006-03-22,3340.0,-0.1693,0.6418,"(-0.1693,0.6418)",0.345306,0.0911979,0.008317,0.4052,0.5643,0.3616,0.1375,0.297375
MOD13A1_006__500m_16_days_NDVI_doy2006097_aid0001,_500m_16_days_NDVI,aid0001,2006-04-07,3369.0,-0.081,0.7023,"(-0.081,0.7023)",0.4125537,0.0956756,0.0091538,0.4787,0.6419,0.4261,0.173,0.3546
MOD13A1_006__500m_16_days_NDVI_doy2006113_aid0001,_500m_16_days_NDVI,aid0001,2006-04-23,3350.0,-0.1669,0.83,"(-0.1669,0.83)",0.5360771,0.1398755,0.0195652,0.6385,0.83,0.5598,0.1867,0.4573
MOD13A1_006__500m_16_days_NDVI_doy2006129_aid0001,_500m_16_days_NDVI,aid0001,2006-05-09,3338.0,-0.1536,0.8896,"(-0.1536,0.8896)",0.5719776,0.1515867,0.0229785,0.6832,0.8896,0.5939,0.1861,0.4812
MOD13A1_006__500m_16_days_NDVI_doy2006145_aid0001,_500m_16_days_NDVI,aid0001,2006-05-25,3359.0,-0.0355,0.8822,"(-0.0355,0.8822)",0.5855333,0.1341055,0.0179843,0.6897,0.8822,0.6034,0.235,0.5032
MOD13A1_006__500m_16_days_NDVI_doy2006353_aid0001,_500m_16_days_NDVI,aid0001,2006-12-19,3330.0,-0.0543,0.69,"(-0.0543,0.69)",0.3853247,0.1008277,0.0101662,0.450675,0.6068,0.4031,0.1665,0.336825
