File,aid,Date,2057,2058,2061,2062,2065,2066,2069,2070,2109,2110,2112,2114,2116,2118,2120,2122,2124,2126,2172,2181,2182,2185,2186,2189,2190,2193,2194,2237,2253,2254,2257,2258,2261,2265,2266,2317,2318,2321,2325,2326,2329,2330,2372,2376,2380,2382,2384,2428,2441,2442,2445,2446,2449,2450,2453,2454,2493,2513,2514,2517,2518,2521,2522,2525,3094,3098,3102,3106,3150,3154,3158,3162,3198,3218,3222,3226,3230,3290,3294,3298,3354,3358,3362,3366,3410,3414,3418,3478,3482,3486,3490,3550,3554,3558,3562,4105,4106,4107,4109,4110,4111,4113,4114,4117,4118,4157,4158,4160,4163,4164,4166,4167,4168,4170,4171,4172,4174,4220,4223,4229,4230,4231,4233,4234,4235,4237,4238,4241,4242,4285,4287,4301,4305,4307,4309,4310,4313,4314,4349,4365,4366,4367,4369,4370,4371,4373,4374,4377,4378,4413,4415,5142,5146,5147,5150,5154,5198,5199,5202,5203,5206,5210,5247,5266,5270,5274,5275,5278,5338,5342,5346,5350,5402,5406,5410,5414,6153,6154,6155,6157,6158,6159,6161,6162,6163,6166,6207,6208,6211,6212,6214,6215,6216,6218,6220,6222,6268,6271,6277,6281,6285,6287,6289,6290,6333,6349,6353,6357,6358,6361,6413,6415,6417,6418,6419,6421,6422,6423,6425,6426,6463,7190,7191,7194,7195,7198,7202,7231,7246,7250,7251,7254,7258,7295,7314,7318,7322,7326,7359,7450,7451,7454,7455,7458,7487,18445,18449,18450,18453,18457,18705,18709,18713,19482,19486,20493,20494,20495,20497,20498,20501,20502,20505,20753,20755,20757,20759,20761,20765,21530,21790,22541,22542,22543,22545,22546,22547,22549,22550,22554,22589,22591,22801,23578,34833,34834,34838,34841,34888,34892,34896,34900,34957,34961,34965,34966,34969,35029,35033,35037,35041,35093,35097,35101,35102,35148,35152,35156,35160,35217,35218,35221,35222,35225,35229,35230,35289,35290,35293,35294,35297,35298,35301,35302,35930,35934,35938,35994,35998,36006,36066,36070,36138,36186,36190,36194,36254,36258,36262,36326,36330,36334,36338,36881,36882,36885,36889,36890,36936,36940,36944,36946,36948,36950,36991,37005,37007,37009,37013,37014,37017,37018,37053,37077,37081,37083,37085,37089,37141,37142,37143,37145,37146,37147,37149,37150,37153,37154,37181,37183,37922,37926,37978,37982,37986,38015,38046,38050,38054,38122,38178,38182,38183,38186,38190,38207,38937,38984,38988,38992,38996,39057,39061,39062,39065,39129,39189,39190,39191,39193,39197,39198,39229,39231,39967,39974,40022,40026,40030,40034,40094,40102,40226,40230,40234,40238,40255,51199,51221,51225,51229,51481,51681,53269,53273,53277,53281,53529,53531,53533,53537,53541,55317,55577,55579
_500m_16_days_VI_Quality_2002017_aid0001,aid0001,2002-01-17,,,,,,,,,,,,,2629.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.0,,,40.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2002033_aid0001,aid0001,2002-02-02,,,,,,,,,,,2231.0,,287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.0,,172.0,,,,,,,,,,,,,,,,16.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,1.0,14.0,,,,,,,30.0,1.0,,,,,,,,,,,,,,,,,,,,,59.0,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2002049_aid0001,aid0001,2002-02-18,,,,,,,,,,,2586.0,,10.0,,,,,,,5.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.0,11.0,72.0,,,,,,,,,,32.0,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,,3.0,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2002065_aid0001,aid0001,2002-03-06,,,,,,,,,,,2135.0,,45.0,,,,,,,401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.0,4.0,5.0,,,,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,4.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2002081_aid0001,aid0001,2002-03-22,,,,,,,,,,,375.0,,486.0,,,,,,,63.0,,1356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,304.0,,,,,,,,,,,,,608.0,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2002097_aid0001,aid0001,2002-04-07,,,,,,,,,,,899.0,,,,,,,,,1652.0,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,201.0,3.0,,,,,,,,,,,415.0,,2.0,64.0,,,,,,,1.0,,,,,,,,,,3.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,33.0,9.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2002113_aid0001,aid0001,2002-04-23,,,,,,,,,,,2453.0,,57.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.0,,166.0,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,18.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2002129_aid0001,aid0001,2002-05-09,,,,,,,,,,,2428.0,,79.0,,,,,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.0,,128.0,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2002145_aid0001,aid0001,2002-05-25,,,,,,,,,,,963.0,,92.0,,,,,,,1498.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,220.0,,,,,,,,,,448.0,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,72.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2002353_aid0001,aid0001,2002-12-19,,,,,,,,,,,,,,,2406.0,,27.0,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,,,,,,,,705.0,,,86.0,,,4.0,,,,,,,,,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,42.0,,2.0,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2003001_aid0001,aid0001,2003-01-01,,,,,,,,,,,,,2584.0,,24.0,8.0,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,,,,,,,,,,508.0,,,65.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2003017_aid0001,aid0001,2003-01-17,12.0,,32.0,,,1.0,,,,,2169.0,,317.0,,43.0,,,,,10.0,,25.0,,,3.0,,,,,,,,,,,5.0,,,,,,,5.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,19.0,,13.0,11.0,,,12.0,,,,,157.0,,54.0,,,55.0,,,,,,,9.0,,,35.0,,,13.0,,,,,,,,,,,,,,99.0,,,53.0,,,11.0,4.0,,,,,1.0,4.0,,6.0,,,,1.0,,,,,,6.0,7.0,,,,,,,1.0,3.0,12.0,,,9.0,,,5.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,6.0,,7.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,23.0,,,,,,,,,32.0,,,,,,,,,,,7.0,,,,,,3.0,5.0,,,,,,,10.0,1.0,,,,7.0,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,3.0,1.0,,,57,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2003033_aid0001,aid0001,2003-02-02,,37.0,,,,,,,,,,,,,,,,,,,,,,143.0,8.0,,,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,8.0,,,,,795.0,,,,26.0,,,,,,,,,,,,,,,,,68.0,,,3.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,60.0,24.0,,,,,,,,,,,,,,5.0,,,4.0,,24.0,2.0,,,,,24.0,1.0,,1.0,,,,,,,,,,,303.0,,,,,,,18.0,,52.0,,,8.0,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,1152.0,,,,,1.0,,,,,327.0,3.0,,,,,,,21.0,2.0,,,,,,1.0,,12.0,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,10.0,,,,,,,,,,3.0,1.0,,,4.0,,10.0,,,,,,,,,,,,,3.0,,,8.0,10.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,1.0,,,,,73.0,,,,10.0,,,,,,3.0,
_500m_16_days_VI_Quality_2003049_aid0001,aid0001,2003-02-18,,78.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2458.0,1.0,,,,,,,13.0,,499.0,1.0,4.0,,4.0,,,,21.0,,,,,,3.0,,108.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,29.0,,,,12.0,1.0,,,,,,
_500m_16_days_VI_Quality_2003065_aid0001,aid0001,2003-03-06,,,3.0,,,,,,,,2395.0,,95.0,,,,,,,3.0,,,,,,,,,,,,,,,,11.0,,,,,,,7.0,,,,,,19.0,,,,,,,,,,,,,,,,,,,,1.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,19.0,,,,,,,,,562.0,7.0,81.0,,,,,,,,,,6.0,,,,,,,,,,,,5.0,,,,,,,,18.0,,1.0,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,58.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2003081_aid0001,aid0001,2003-03-22,,,,,,,,,,,1027.0,,713.0,,,,,,,719.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.0,,154.0,,,,,,,,,,69.0,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,19.0,,,,,,,,,13.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2003097_aid0001,aid0001,2003-04-07,,,,,,,,,,,2361.0,,46.0,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.0,1.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2003113_aid0001,aid0001,2003-04-23,,,,,,,,,,,2279.0,,53.0,,,,,,,248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,454.0,,12.0,,,,,,,,,,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2003129_aid0001,aid0001,2003-05-09,24.0,38.0,,38.0,,,,,,,1408.0,,211.0,,,,,,,176.0,,,,,,,,,,,,,,,,2.0,,,,,,,188.0,72.0,,,,,103.0,5.0,95.0,,,,,,,5.0,,,,,,,22.0,5.0,,,,,,,,3.0,,,,,,,,,,,3.0,,,55.0,5.0,,,,,,,,81.0,,,108.0,,,,,,,,91.0,,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,,,122.0,,,,,,,,,25.0,15.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,29.0,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,18.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,,,,,,,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2003145_aid0001,aid0001,2003-05-25,,,,,,,,,,,,,685.0,,,,,,,29.0,,137.0,,,,,,,,,1315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,130.0,,,,,,,,,,907.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2003353_aid0001,aid0001,2003-12-19,,,,,,,,,,,,,,,2565.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,5.0,,,,,,,,591.0,,,68.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,3.0,,,,,,3.0,5.0,,,,,,,,,,,,,2.0,,,,,,,,,8.0,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2004001_aid0001,aid0001,2004-01-01,,,,,,,,,,,,,1510.0,,597.0,,,,,,,397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,602.0,,,93.0,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,56.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,
_500m_16_days_VI_Quality_2004017_aid0001,aid0001,2004-01-17,,4.0,,,51.0,10.0,,,,,,,407.0,,1543.0,1.0,,,,,,81.0,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,30.0,19.0,,,,,,,158.0,,,283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,7.0,1.0,,,,,,,,8.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.0,23.0,,4.0,,,,,,,216.0,,,123.0,,,,,6.0,,7.0,,,,,,31.0,,,4.0,,,,,,,,,4.0,,,,3.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,10.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,
