File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD13A1_006__500m_16_days_EVI_doy2022017_aid0001,_500m_16_days_EVI,aid0001,2022-01-17,1617.0,0.0149,0.5908,"(0.0149,0.5908)",0.2860564,0.1653384,0.0273368,0.4402,0.5908,0.2941,0.0149,0.1208
MOD13A1_006__500m_16_days_NDVI_doy2000049_aid0001,_500m_16_days_NDVI,aid0001,2000-02-18,1617.0,-0.0409,0.7784,"(-0.0409,0.7784)",0.3940943,0.2468511,0.0609355,0.6472,0.7784,0.3984,-0.0409,0.1593
MOD13A1_006__500m_16_days_NDVI_doy2000065_aid0001,_500m_16_days_NDVI,aid0001,2000-03-05,1617.0,0.0123,0.7886,"(0.0123,0.7886)",0.4199518,0.2328851,0.0542355,0.6539,0.7886,0.4112,0.0123,0.188
MOD13A1_006__500m_16_days_NDVI_doy2000081_aid0001,_500m_16_days_NDVI,aid0001,2000-03-21,1617.0,0.0643,0.7692,"(0.0643,0.7692)",0.4126907,0.2187319,0.0478436,0.6307,0.7692,0.4102,0.0643,0.1958
MOD13A1_006__500m_16_days_NDVI_doy2000097_aid0001,_500m_16_days_NDVI,aid0001,2000-04-06,1617.0,0.0613,0.7567,"(0.0613,0.7567)",0.4000946,0.2025217,0.041015,0.5884,0.7567,0.4181,0.0613,0.2022
MOD13A1_006__500m_16_days_NDVI_doy2000113_aid0001,_500m_16_days_NDVI,aid0001,2000-04-22,1617.0,0.0146,0.7595,"(0.0146,0.7595)",0.4453823,0.2101961,0.0441824,0.6579,0.7595,0.4637,0.0146,0.2495
MOD13A1_006__500m_16_days_NDVI_doy2000129_aid0001,_500m_16_days_NDVI,aid0001,2000-05-08,1617.0,0.0847,0.8348,"(0.0847,0.8348)",0.4733907,0.2168403,0.0470197,0.698,0.8348,0.4934,0.0847,0.2584
MOD13A1_006__500m_16_days_NDVI_doy2000145_aid0001,_500m_16_days_NDVI,aid0001,2000-05-24,1617.0,0.0495,0.8681,"(0.0495,0.8681)",0.5338537,0.2530305,0.0640244,0.7976,0.8681,0.5584,0.0495,0.2853
MOD13A1_006__500m_16_days_NDVI_doy2000353_aid0001,_500m_16_days_NDVI,aid0001,2000-12-18,1617.0,0.0155,0.8488,"(0.0155,0.8488)",0.4412472,0.247283,0.0611489,0.6896,0.8488,0.4428,0.0155,0.1988
MOD13A1_006__500m_16_days_NDVI_doy2001001_aid0001,_500m_16_days_NDVI,aid0001,2001-01-01,1617.0,-0.0406,0.84,"(-0.0406,0.84)",0.4573,0.2614621,0.0683624,0.7228,0.84,0.4655,-0.0406,0.2102
MOD13A1_006__500m_16_days_NDVI_doy2001017_aid0001,_500m_16_days_NDVI,aid0001,2001-01-17,1617.0,-0.0271,0.8091,"(-0.0271,0.8091)",0.353439,0.2408629,0.0580149,0.6013,0.8091,0.3093,-0.0271,0.1247
MOD13A1_006__500m_16_days_NDVI_doy2001033_aid0001,_500m_16_days_NDVI,aid0001,2001-02-02,1617.0,0.0132,0.884,"(0.0132,0.884)",0.3539267,0.2122845,0.0450647,0.5448,0.884,0.3199,0.0132,0.1656
MOD13A1_006__500m_16_days_NDVI_doy2001049_aid0001,_500m_16_days_NDVI,aid0001,2001-02-18,1617.0,0.028,0.7798,"(0.028,0.7798)",0.4254201,0.2248508,0.0505579,0.6466,0.7798,0.4086,0.028,0.2112
MOD13A1_006__500m_16_days_NDVI_doy2001065_aid0001,_500m_16_days_NDVI,aid0001,2001-03-06,1617.0,0.0731,0.7866,"(0.0731,0.7866)",0.4066997,0.216665,0.0469437,0.624,0.7866,0.3965,0.0731,0.1933
MOD13A1_006__500m_16_days_NDVI_doy2001081_aid0001,_500m_16_days_NDVI,aid0001,2001-03-22,1617.0,0.071,0.758,"(0.071,0.758)",0.4164033,0.2120048,0.0449461,0.6249,0.758,0.4202,0.071,0.2088
MOD13A1_006__500m_16_days_NDVI_doy2001097_aid0001,_500m_16_days_NDVI,aid0001,2001-04-07,1617.0,0.0421,0.7636,"(0.0421,0.7636)",0.4447092,0.2116235,0.0447845,0.6592,0.7636,0.4473,0.0421,0.235
MOD13A1_006__500m_16_days_NDVI_doy2001113_aid0001,_500m_16_days_NDVI,aid0001,2001-04-23,1617.0,0.0604,0.7427,"(0.0604,0.7427)",0.4541766,0.2097826,0.0440088,0.67,0.7427,0.4819,0.0604,0.2542
MOD13A1_006__500m_16_days_NDVI_doy2001129_aid0001,_500m_16_days_NDVI,aid0001,2001-05-09,1617.0,0.0457,0.8493,"(0.0457,0.8493)",0.5178848,0.2359585,0.0556764,0.7441,0.8493,0.541,0.0457,0.2938
MOD13A1_006__500m_16_days_NDVI_doy2001145_aid0001,_500m_16_days_NDVI,aid0001,2001-05-25,1617.0,0.0892,0.8765,"(0.0892,0.8765)",0.5162371,0.2410893,0.0581241,0.7602,0.8765,0.5309,0.0892,0.2746
MOD13A1_006__500m_16_days_NDVI_doy2001353_aid0001,_500m_16_days_NDVI,aid0001,2001-12-19,1617.0,0.0266,0.8386,"(0.0266,0.8386)",0.4618469,0.2224957,0.0495043,0.6797,0.8386,0.4835,0.0266,0.2434
MOD13A1_006__500m_16_days_NDVI_doy2002001_aid0001,_500m_16_days_NDVI,aid0001,2002-01-01,1617.0,0.0248,0.8081,"(0.0248,0.8081)",0.4312459,0.2365824,0.0559713,0.6652,0.8081,0.4316,0.0248,0.1974
MOD13A1_006__500m_16_days_NDVI_doy2002017_aid0001,_500m_16_days_NDVI,aid0001,2002-01-17,1617.0,-0.0194,0.8188,"(-0.0194,0.8188)",0.4285987,0.2361666,0.0557747,0.6681,0.8188,0.4541,-0.0194,0.1904
MOD13A1_006__500m_16_days_NDVI_doy2002033_aid0001,_500m_16_days_NDVI,aid0001,2002-02-02,1617.0,-0.0057,0.8102,"(-0.0057,0.8102)",0.4294667,0.2364939,0.0559294,0.6642,0.8102,0.4343,-0.0057,0.1993
MOD13A1_006__500m_16_days_NDVI_doy2002049_aid0001,_500m_16_days_NDVI,aid0001,2002-02-18,1617.0,0.0249,0.7438,"(0.0249,0.7438)",0.4202226,0.2157224,0.0465362,0.637,0.7438,0.4342,0.0249,0.209
MOD13A1_006__500m_16_days_NDVI_doy2002065_aid0001,_500m_16_days_NDVI,aid0001,2002-03-06,1617.0,0.0401,0.7948,"(0.0401,0.7948)",0.4127802,0.2172352,0.0471911,0.6215,0.7948,0.4294,0.0401,0.2018
MOD13A1_006__500m_16_days_NDVI_doy2002081_aid0001,_500m_16_days_NDVI,aid0001,2002-03-22,1617.0,0.0142,0.6915,"(0.0142,0.6915)",0.3925931,0.1848264,0.0341608,0.5621,0.6915,0.4172,0.0142,0.215
MOD13A1_006__500m_16_days_NDVI_doy2002097_aid0001,_500m_16_days_NDVI,aid0001,2002-04-07,1617.0,0.0913,0.7386,"(0.0913,0.7386)",0.4733059,0.2078592,0.0432054,0.6823,0.7386,0.5075,0.0913,0.2769
MOD13A1_006__500m_16_days_NDVI_doy2002113_aid0001,_500m_16_days_NDVI,aid0001,2002-04-23,1617.0,0.063,0.8077,"(0.063,0.8077)",0.4716103,0.2263421,0.0512307,0.7125,0.8077,0.4619,0.063,0.2506
MOD13A1_006__500m_16_days_NDVI_doy2002129_aid0001,_500m_16_days_NDVI,aid0001,2002-05-09,1617.0,0.1186,0.8407,"(0.1186,0.8407)",0.5284358,0.2230219,0.0497388,0.7599,0.8407,0.5447,0.1186,0.3266
MOD13A1_006__500m_16_days_NDVI_doy2002145_aid0001,_500m_16_days_NDVI,aid0001,2002-05-25,1617.0,0.1249,0.8766,"(0.1249,0.8766)",0.5498499,0.2502646,0.0626324,0.8099,0.8766,0.5788,0.1249,0.3043
MOD13A1_006__500m_16_days_NDVI_doy2002353_aid0001,_500m_16_days_NDVI,aid0001,2002-12-19,1617.0,0.068,0.8463,"(0.068,0.8463)",0.4434756,0.2226934,0.0495923,0.6465,0.8463,0.4523,0.068,0.2353
MOD13A1_006__500m_16_days_NDVI_doy2003001_aid0001,_500m_16_days_NDVI,aid0001,2003-01-01,1617.0,0.0319,0.8463,"(0.0319,0.8463)",0.4584111,0.2448872,0.0599697,0.7025,0.8463,0.4736,0.0319,0.2177
MOD13A1_006__500m_16_days_NDVI_doy2003017_aid0001,_500m_16_days_NDVI,aid0001,2003-01-17,1617.0,0.0061,0.8116,"(0.0061,0.8116)",0.4332311,0.2371372,0.0562341,0.669,0.8116,0.4295,0.0061,0.1966
MOD13A1_006__500m_16_days_NDVI_doy2003033_aid0001,_500m_16_days_NDVI,aid0001,2003-02-02,1617.0,-0.0232,0.8169,"(-0.0232,0.8169)",0.4307435,0.2491517,0.0620766,0.6777,0.8169,0.4418,-0.0232,0.1885
MOD13A1_006__500m_16_days_NDVI_doy2003049_aid0001,_500m_16_days_NDVI,aid0001,2003-02-18,1617.0,0.0194,0.8011,"(0.0194,0.8011)",0.4246031,0.2431715,0.0591324,0.6702,0.8011,0.4191,0.0194,0.1819
MOD13A1_006__500m_16_days_NDVI_doy2003065_aid0001,_500m_16_days_NDVI,aid0001,2003-03-06,1617.0,0.0519,0.7384,"(0.0519,0.7384)",0.3902834,0.2011978,0.0404805,0.5827,0.7384,0.3871,0.0519,0.1969
MOD13A1_006__500m_16_days_NDVI_doy2003081_aid0001,_500m_16_days_NDVI,aid0001,2003-03-22,1617.0,0.042,0.7101,"(0.042,0.7101)",0.3909999,0.1954053,0.0381832,0.5771,0.7101,0.4026,0.042,0.1998
MOD13A1_006__500m_16_days_NDVI_doy2003097_aid0001,_500m_16_days_NDVI,aid0001,2003-04-07,1617.0,0.0716,0.7498,"(0.0716,0.7498)",0.4361114,0.2021762,0.0408752,0.633,0.7498,0.4431,0.0716,0.2479
MOD13A1_006__500m_16_days_NDVI_doy2003113_aid0001,_500m_16_days_NDVI,aid0001,2003-04-23,1617.0,0.1071,0.8149,"(0.1071,0.8149)",0.5149144,0.2352742,0.0553539,0.7636,0.8149,0.5399,0.1071,0.288
MOD13A1_006__500m_16_days_NDVI_doy2003129_aid0001,_500m_16_days_NDVI,aid0001,2003-05-09,1617.0,0.0559,0.8893,"(0.0559,0.8893)",0.5365976,0.2335123,0.054528,0.7774,0.8893,0.5455,0.0559,0.2974
MOD13A1_006__500m_16_days_NDVI_doy2003145_aid0001,_500m_16_days_NDVI,aid0001,2003-05-25,1617.0,0.139,0.8782,"(0.139,0.8782)",0.5548486,0.2485935,0.0617987,0.8064,0.8782,0.6004,0.139,0.3114
MOD13A1_006__500m_16_days_NDVI_doy2003353_aid0001,_500m_16_days_NDVI,aid0001,2003-12-19,1617.0,0.0012,0.8376,"(0.0012,0.8376)",0.4250904,0.2386895,0.0569727,0.6518,0.8376,0.4319,0.0012,0.1984
MOD13A1_006__500m_16_days_NDVI_doy2004001_aid0001,_500m_16_days_NDVI,aid0001,2004-01-01,1617.0,0.0458,0.8286,"(0.0458,0.8286)",0.4447416,0.235699,0.055554,0.6777,0.8286,0.4313,0.0458,0.2194
MOD13A1_006__500m_16_days_NDVI_doy2004017_aid0001,_500m_16_days_NDVI,aid0001,2004-01-17,1617.0,0.0393,0.8411,"(0.0393,0.8411)",0.4497815,0.2450558,0.0600523,0.6935,0.8411,0.4573,0.0393,0.2061
MOD13A1_006__500m_16_days_NDVI_doy2004033_aid0001,_500m_16_days_NDVI,aid0001,2004-02-02,1617.0,0.0132,0.8526,"(0.0132,0.8526)",0.4574952,0.2581118,0.0666217,0.7179,0.8526,0.4429,0.0132,0.2003
MOD13A1_006__500m_16_days_NDVI_doy2004049_aid0001,_500m_16_days_NDVI,aid0001,2004-02-18,1617.0,0.0064,0.8066,"(0.0064,0.8066)",0.3858183,0.2145454,0.0460297,0.5832,0.8066,0.3756,0.0064,0.1742
MOD13A1_006__500m_16_days_NDVI_doy2004065_aid0001,_500m_16_days_NDVI,aid0001,2004-03-05,1617.0,0.0239,0.7926,"(0.0239,0.7926)",0.4035843,0.2019296,0.0407755,0.5984,0.7926,0.4247,0.0239,0.2074
MOD13A1_006__500m_16_days_NDVI_doy2004081_aid0001,_500m_16_days_NDVI,aid0001,2004-03-21,1617.0,0.0097,0.7507,"(0.0097,0.7507)",0.4272048,0.21171,0.0448211,0.6344,0.7507,0.4386,0.0097,0.2191
MOD13A1_006__500m_16_days_NDVI_doy2004097_aid0001,_500m_16_days_NDVI,aid0001,2004-04-06,1617.0,0.0999,0.7911,"(0.0999,0.7911)",0.4873317,0.2357874,0.0555957,0.7323,0.7911,0.5045,0.0999,0.2619
MOD13A1_006__500m_16_days_NDVI_doy2004113_aid0001,_500m_16_days_NDVI,aid0001,2004-04-22,1617.0,0.0874,0.8538,"(0.0874,0.8538)",0.5321356,0.2423541,0.0587355,0.7895,0.8538,0.5357,0.0874,0.3081
MOD13A1_006__500m_16_days_NDVI_doy2004129_aid0001,_500m_16_days_NDVI,aid0001,2004-05-08,1617.0,0.0735,0.875,"(0.0735,0.875)",0.3851614,0.17307,0.0299532,0.5333,0.875,0.3598,0.0735,0.2367
MOD13A1_006__500m_16_days_NDVI_doy2004145_aid0001,_500m_16_days_NDVI,aid0001,2004-05-24,1617.0,0.0536,0.8884,"(0.0536,0.8884)",0.5550177,0.2544484,0.064744,0.8137,0.8884,0.5703,0.0536,0.3025
MOD13A1_006__500m_16_days_NDVI_doy2004353_aid0001,_500m_16_days_NDVI,aid0001,2004-12-18,1617.0,0.0097,0.8505,"(0.0097,0.8505)",0.4354263,0.2301949,0.0529897,0.6661,0.8505,0.4313,0.0097,0.224
MOD13A1_006__500m_16_days_NDVI_doy2005001_aid0001,_500m_16_days_NDVI,aid0001,2005-01-01,1617.0,0.0441,0.8587,"(0.0441,0.8587)",0.4657346,0.2384456,0.0568563,0.7091,0.8587,0.4701,0.0441,0.2386
MOD13A1_006__500m_16_days_NDVI_doy2005017_aid0001,_500m_16_days_NDVI,aid0001,2005-01-17,1617.0,0.05,0.8232,"(0.05,0.8232)",0.4575482,0.2483415,0.0616735,0.7119,0.8232,0.4703,0.05,0.2155
MOD13A1_006__500m_16_days_NDVI_doy2005033_aid0001,_500m_16_days_NDVI,aid0001,2005-02-02,1617.0,-0.0832,0.866,"(-0.0832,0.866)",0.2531289,0.2105392,0.0443268,0.3939,0.866,0.1886,-0.0832,0.0749
MOD13A1_006__500m_16_days_NDVI_doy2005049_aid0001,_500m_16_days_NDVI,aid0001,2005-02-18,1617.0,0.0493,0.8089,"(0.0493,0.8089)",0.4499385,0.2431149,0.0591049,0.7034,0.8089,0.4308,0.0493,0.2117
MOD13A1_006__500m_16_days_NDVI_doy2005065_aid0001,_500m_16_days_NDVI,aid0001,2005-03-06,1617.0,0.0266,0.812,"(0.0266,0.812)",0.4267907,0.2482625,0.0616343,0.6795,0.812,0.433,0.0266,0.1748
MOD13A1_006__500m_16_days_NDVI_doy2005081_aid0001,_500m_16_days_NDVI,aid0001,2005-03-22,1617.0,0.0052,0.7682,"(0.0052,0.7682)",0.4045806,0.2196064,0.048227,0.6285,0.7682,0.3979,0.0052,0.1925
MOD13A1_006__500m_16_days_NDVI_doy2005097_aid0001,_500m_16_days_NDVI,aid0001,2005-04-07,1617.0,0.0829,0.7439,"(0.0829,0.7439)",0.4287801,0.2095251,0.0439008,0.6364,0.7439,0.4274,0.0829,0.223
MOD13A1_006__500m_16_days_NDVI_doy2005113_aid0001,_500m_16_days_NDVI,aid0001,2005-04-23,1617.0,0.0565,0.8274,"(0.0565,0.8274)",0.5051431,0.2449447,0.0599979,0.7665,0.8274,0.5083,0.0565,0.266
MOD13A1_006__500m_16_days_NDVI_doy2005129_aid0001,_500m_16_days_NDVI,aid0001,2005-05-09,1617.0,0.0671,0.8789,"(0.0671,0.8789)",0.5339955,0.2531018,0.0640605,0.7908,0.8789,0.5406,0.0671,0.2805
MOD13A1_006__500m_16_days_NDVI_doy2005145_aid0001,_500m_16_days_NDVI,aid0001,2005-05-25,1617.0,0.0983,0.9058,"(0.0983,0.9058)",0.54523,0.2598594,0.0675269,0.8097,0.9058,0.565,0.0983,0.2904
MOD13A1_006__500m_16_days_NDVI_doy2005353_aid0001,_500m_16_days_NDVI,aid0001,2005-12-19,1617.0,-0.1215,0.8635,"(-0.1215,0.8635)",0.4506361,0.2361166,0.0557511,0.6776,0.8635,0.4846,-0.1215,0.2332
MOD13A1_006__500m_16_days_NDVI_doy2006001_aid0001,_500m_16_days_NDVI,aid0001,2006-01-01,1617.0,-0.0225,0.7967,"(-0.0225,0.7967)",0.444856,0.2351806,0.0553099,0.6802,0.7967,0.4688,-0.0225,0.2115
MOD13A1_006__500m_16_days_NDVI_doy2006017_aid0001,_500m_16_days_NDVI,aid0001,2006-01-17,1617.0,0.0108,0.7735,"(0.0108,0.7735)",0.421916,0.240378,0.0577816,0.6662,0.7735,0.4188,0.0108,0.1979
MOD13A1_006__500m_16_days_NDVI_doy2006033_aid0001,_500m_16_days_NDVI,aid0001,2006-02-02,1617.0,-0.0112,0.8516,"(-0.0112,0.8516)",0.4395122,0.2538894,0.0644598,0.6996,0.8516,0.43,-0.0112,0.1931
MOD13A1_006__500m_16_days_NDVI_doy2006049_aid0001,_500m_16_days_NDVI,aid0001,2006-02-18,1617.0,-0.0073,0.7736,"(-0.0073,0.7736)",0.4175351,0.2302226,0.0530024,0.6491,0.7736,0.4242,-0.0073,0.1923
MOD13A1_006__500m_16_days_NDVI_doy2006065_aid0001,_500m_16_days_NDVI,aid0001,2006-03-06,1617.0,0.0452,0.7521,"(0.0452,0.7521)",0.4125536,0.2241058,0.0502234,0.633,0.7521,0.4253,0.0452,0.1824
MOD13A1_006__500m_16_days_NDVI_doy2006081_aid0001,_500m_16_days_NDVI,aid0001,2006-03-22,1617.0,0.0649,0.7872,"(0.0649,0.7872)",0.4441656,0.2291051,0.0524891,0.6712,0.7872,0.4596,0.0649,0.2121
MOD13A1_006__500m_16_days_NDVI_doy2006097_aid0001,_500m_16_days_NDVI,aid0001,2006-04-07,1617.0,0.0528,0.7739,"(0.0528,0.7739)",0.4404413,0.2180995,0.0475674,0.6609,0.7739,0.4439,0.0528,0.2264
MOD13A1_006__500m_16_days_NDVI_doy2006113_aid0001,_500m_16_days_NDVI,aid0001,2006-04-23,1617.0,0.0226,0.7679,"(0.0226,0.7679)",0.4258521,0.1875297,0.0351674,0.587,0.7679,0.4554,0.0226,0.2429
MOD13A1_006__500m_16_days_NDVI_doy2006129_aid0001,_500m_16_days_NDVI,aid0001,2006-05-09,1617.0,0.0141,0.8918,"(0.0141,0.8918)",0.4375896,0.2180511,0.0475463,0.5934,0.8918,0.424,0.0141,0.2439
MOD13A1_006__500m_16_days_NDVI_doy2006145_aid0001,_500m_16_days_NDVI,aid0001,2006-05-25,1617.0,0.1358,0.893,"(0.1358,0.893)",0.5525276,0.2587583,0.0669558,0.819,0.893,0.577,0.1358,0.2994
MOD13A1_006__500m_16_days_NDVI_doy2006353_aid0001,_500m_16_days_NDVI,aid0001,2006-12-19,1617.0,0.0521,0.8426,"(0.0521,0.8426)",0.4788617,0.2383033,0.0567885,0.7086,0.8426,0.5078,0.0521,0.2449
MOD13A1_006__500m_16_days_NDVI_doy2007001_aid0001,_500m_16_days_NDVI,aid0001,2007-01-01,1617.0,0.0514,0.8261,"(0.0514,0.8261)",0.4639867,0.2381334,0.0567075,0.6986,0.8261,0.4877,0.0514,0.2335
MOD13A1_006__500m_16_days_NDVI_doy2007017_aid0001,_500m_16_days_NDVI,aid0001,2007-01-17,1617.0,0.0066,0.8017,"(0.0066,0.8017)",0.4277643,0.2338281,0.0546756,0.6421,0.8017,0.4466,0.0066,0.2005
MOD13A1_006__500m_16_days_NDVI_doy2007033_aid0001,_500m_16_days_NDVI,aid0001,2007-02-02,1617.0,0.0568,0.7818,"(0.0568,0.7818)",0.4233744,0.2209451,0.0488167,0.6436,0.7818,0.4405,0.0568,0.2137
MOD13A1_006__500m_16_days_NDVI_doy2007049_aid0001,_500m_16_days_NDVI,aid0001,2007-02-18,1617.0,0.0538,0.8118,"(0.0538,0.8118)",0.4537917,0.2398077,0.0575077,0.6978,0.8118,0.4596,0.0538,0.2182
MOD13A1_006__500m_16_days_NDVI_doy2007065_aid0001,_500m_16_days_NDVI,aid0001,2007-03-06,1617.0,0.0097,0.7651,"(0.0097,0.7651)",0.4129591,0.2018686,0.0407509,0.6062,0.7651,0.4415,0.0097,0.2181
MOD13A1_006__500m_16_days_NDVI_doy2007081_aid0001,_500m_16_days_NDVI,aid0001,2007-03-22,1617.0,-0.0508,0.7602,"(-0.0508,0.7602)",0.4204743,0.2178128,0.0474424,0.6309,0.7602,0.4369,-0.0508,0.2155
MOD13A1_006__500m_16_days_NDVI_doy2007097_aid0001,_500m_16_days_NDVI,aid0001,2007-04-07,1617.0,0.0372,0.8424,"(0.0372,0.8424)",0.4437045,0.2263676,0.0512423,0.6682,0.8424,0.4442,0.0372,0.2191
MOD13A1_006__500m_16_days_NDVI_doy2007113_aid0001,_500m_16_days_NDVI,aid0001,2007-04-23,1617.0,0.0456,0.8085,"(0.0456,0.8085)",0.4938429,0.2188237,0.0478838,0.7143,0.8085,0.5188,0.0456,0.2806
MOD13A1_006__500m_16_days_NDVI_doy2007129_aid0001,_500m_16_days_NDVI,aid0001,2007-05-09,1617.0,0.1076,0.8758,"(0.1076,0.8758)",0.5333139,0.2499593,0.0624797,0.7935,0.8758,0.5487,0.1076,0.2896
MOD13A1_006__500m_16_days_NDVI_doy2007145_aid0001,_500m_16_days_NDVI,aid0001,2007-05-25,1617.0,0.0578,0.8731,"(0.0578,0.8731)",0.5023329,0.236162,0.0557725,0.7478,0.8731,0.5035,0.0578,0.2656
MOD13A1_006__500m_16_days_NDVI_doy2007353_aid0001,_500m_16_days_NDVI,aid0001,2007-12-19,1617.0,0.049,0.8587,"(0.049,0.8587)",0.4908732,0.2485004,0.0617525,0.7357,0.8587,0.5302,0.049,0.2461
MOD13A1_006__500m_16_days_NDVI_doy2008001_aid0001,_500m_16_days_NDVI,aid0001,2008-01-01,1617.0,0.0019,0.8524,"(0.0019,0.8524)",0.4662043,0.2456052,0.0603219,0.7043,0.8524,0.4934,0.0019,0.2193
MOD13A1_006__500m_16_days_NDVI_doy2008017_aid0001,_500m_16_days_NDVI,aid0001,2008-01-17,1617.0,-0.0037,0.8424,"(-0.0037,0.8424)",0.3816015,0.225604,0.0508972,0.6024,0.8424,0.3259,-0.0037,0.1801
MOD13A1_006__500m_16_days_NDVI_doy2008033_aid0001,_500m_16_days_NDVI,aid0001,2008-02-02,1617.0,-0.0181,0.8213,"(-0.0181,0.8213)",0.2479322,0.2331748,0.0543705,0.423,0.8213,0.1908,-0.0181,0.03
MOD13A1_006__500m_16_days_NDVI_doy2008049_aid0001,_500m_16_days_NDVI,aid0001,2008-02-18,1617.0,-0.0306,0.8149,"(-0.0306,0.8149)",0.4430246,0.2433997,0.0592434,0.6896,0.8149,0.4472,-0.0306,0.2037
MOD13A1_006__500m_16_days_NDVI_doy2008065_aid0001,_500m_16_days_NDVI,aid0001,2008-03-05,1617.0,0.016,0.8304,"(0.016,0.8304)",0.3880732,0.2054009,0.0421895,0.5585,0.8304,0.3842,0.016,0.1919
MOD13A1_006__500m_16_days_NDVI_doy2008081_aid0001,_500m_16_days_NDVI,aid0001,2008-03-21,1617.0,0.0171,0.8086,"(0.0171,0.8086)",0.4252185,0.2349647,0.0552084,0.6599,0.8086,0.4317,0.0171,0.1922
MOD13A1_006__500m_16_days_NDVI_doy2008097_aid0001,_500m_16_days_NDVI,aid0001,2008-04-06,1617.0,0.0605,0.8285,"(0.0605,0.8285)",0.4538169,0.2196713,0.0482555,0.6585,0.8285,0.4618,0.0605,0.2355
MOD13A1_006__500m_16_days_NDVI_doy2008113_aid0001,_500m_16_days_NDVI,aid0001,2008-04-22,1617.0,0.1,0.83,"(0.1,0.83)",0.50962,0.2378304,0.0565633,0.7598,0.83,0.5248,0.1,0.2762
MOD13A1_006__500m_16_days_NDVI_doy2008129_aid0001,_500m_16_days_NDVI,aid0001,2008-05-08,1617.0,0.1217,0.871,"(0.1217,0.871)",0.544151,0.2459288,0.060481,0.7943,0.871,0.5617,0.1217,0.3048
MOD13A1_006__500m_16_days_NDVI_doy2008145_aid0001,_500m_16_days_NDVI,aid0001,2008-05-24,1617.0,0.123,0.8942,"(0.123,0.8942)",0.5514808,0.2638978,0.0696421,0.8148,0.8942,0.5944,0.123,0.2817
MOD13A1_006__500m_16_days_NDVI_doy2008353_aid0001,_500m_16_days_NDVI,aid0001,2008-12-18,1617.0,0.056,0.8439,"(0.056,0.8439)",0.4487839,0.2247399,0.050508,0.6585,0.8439,0.4654,0.056,0.2314
MOD13A1_006__500m_16_days_NDVI_doy2009001_aid0001,_500m_16_days_NDVI,aid0001,2009-01-01,1617.0,0.0424,0.8373,"(0.0424,0.8373)",0.4246868,0.2226389,0.0495681,0.6427,0.8373,0.4276,0.0424,0.2096
MOD13A1_006__500m_16_days_NDVI_doy2009017_aid0001,_500m_16_days_NDVI,aid0001,2009-01-17,1617.0,-0.0586,0.8512,"(-0.0586,0.8512)",0.4330483,0.2294781,0.0526602,0.6621,0.8512,0.4428,-0.0586,0.2122
MOD13A1_006__500m_16_days_NDVI_doy2009033_aid0001,_500m_16_days_NDVI,aid0001,2009-02-02,1617.0,-0.0052,0.785,"(-0.0052,0.785)",0.427161,0.238393,0.0568312,0.6653,0.785,0.4471,-0.0052,0.1914
MOD13A1_006__500m_16_days_NDVI_doy2009049_aid0001,_500m_16_days_NDVI,aid0001,2009-02-18,1617.0,0.0273,0.7843,"(0.0273,0.7843)",0.4389036,0.2316103,0.0536433,0.6727,0.7843,0.4633,0.0273,0.2088
MOD13A1_006__500m_16_days_NDVI_doy2009065_aid0001,_500m_16_days_NDVI,aid0001,2009-03-06,1617.0,0.0523,0.7443,"(0.0523,0.7443)",0.3870994,0.1992193,0.0396883,0.567,0.7443,0.4156,0.0523,0.1925
MOD13A1_006__500m_16_days_NDVI_doy2009081_aid0001,_500m_16_days_NDVI,aid0001,2009-03-22,1617.0,0.0415,0.7613,"(0.0415,0.7613)",0.4277748,0.2117335,0.0448311,0.6424,0.7613,0.4266,0.0415,0.2234
MOD13A1_006__500m_16_days_NDVI_doy2009097_aid0001,_500m_16_days_NDVI,aid0001,2009-04-07,1617.0,0.09,0.7766,"(0.09,0.7766)",0.4588399,0.2182371,0.0476274,0.6848,0.7766,0.4607,0.09,0.2459
MOD13A1_006__500m_16_days_NDVI_doy2009113_aid0001,_500m_16_days_NDVI,aid0001,2009-04-23,1617.0,-0.0032,0.7843,"(-0.0032,0.7843)",0.4716019,0.2266372,0.0513644,0.7091,0.7843,0.4904,-0.0032,0.2483
MOD13A1_006__500m_16_days_NDVI_doy2009129_aid0001,_500m_16_days_NDVI,aid0001,2009-05-09,1617.0,0.1024,0.8624,"(0.1024,0.8624)",0.5350806,0.2465805,0.060802,0.7837,0.8624,0.5588,0.1024,0.2909
MOD13A1_006__500m_16_days_NDVI_doy2009145_aid0001,_500m_16_days_NDVI,aid0001,2009-05-25,1617.0,0.1107,0.8908,"(0.1107,0.8908)",0.5362505,0.2567798,0.0659359,0.7923,0.8908,0.5811,0.1107,0.2754
MOD13A1_006__500m_16_days_NDVI_doy2009353_aid0001,_500m_16_days_NDVI,aid0001,2009-12-19,1617.0,0.0294,0.8319,"(0.0294,0.8319)",0.4781631,0.2426821,0.0588946,0.7149,0.8319,0.5075,0.0294,0.2379
MOD13A1_006__500m_16_days_NDVI_doy2010001_aid0001,_500m_16_days_NDVI,aid0001,2010-01-01,1617.0,-0.0148,0.9035,"(-0.0148,0.9035)",0.4227589,0.2509227,0.0629622,0.674,0.9035,0.4532,-0.0148,0.1695
